Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,application_method (product.metafields.custom.application_method),backing_plate_thread (product.metafields.custom.backing_plate_thread),badge_text (product.metafields.custom.badge_text),biodegradable (product.metafields.custom.biodegradable),brand (product.metafields.custom.brand),compatible_chemicals (product.metafields.custom.compatible_chemicals),concentrate_or_rtu (product.metafields.custom.concentrate_or_rtu),coverage (product.metafields.custom.coverage),delivery_format (product.metafields.custom.delivery_format),dilution_ratio (product.metafields.custom.dilution_ratio),featured_collection_slot (product.metafields.custom.featured_collection_slot),fit_type (product.metafields.custom.fit_type),fragrance_family (product.metafields.custom.fragrance_family),intensity_level (product.metafields.custom.intensity_level),material_composition (product.metafields.custom.material_composition),orbit_size (product.metafields.custom.orbit_size),pad_cut_level (product.metafields.custom.pad_cut_level),pad_diameter (product.metafields.custom.pad_diameter),pad_material (product.metafields.custom.pad_material),pad_size_compatibility (product.metafields.custom.pad_size_compatibility),ph_level (product.metafields.custom.ph_level),power_source (product.metafields.custom.power_source),pro_tip (product.metafields.custom.pro_tip),psi_rating (product.metafields.custom.psi_rating),recommended_pairing (product.metafields.custom.recommended_pairing),related_products (product.metafields.custom.related_products),reviews (product.metafields.custom.reviews),safe_surfaces (product.metafields.custom.safe_surfaces),scent (product.metafields.custom.scent),sds_url (product.metafields.custom.sds_url),size_guide_url (product.metafields.custom.size_guide_url),snippet (product.metafields.custom.snippet),tank_capacity (product.metafields.custom.tank_capacity),use_case (product.metafields.custom.use_case),video_url (product.metafields.custom.video_url),Color (product.metafields.shopify.color-pattern),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
maxshine-ever-so-soft-ess-detailing-brush,MAXSHINE EVER SO SOFT (ESS) DETAILING BRUSH,"<p>RCP's Maxshine Ever So Soft (ESS) Detailing Brush is a delicate yet capable tool designed to remove dust, dirt, and debris from your most elegant and fragile surfaces, making it perfect for interior trim, dashboards, emblems, grilles, and other sensitive areas. Despite its exceptionally soft bristles, the brush is built to resist corrosive chemicals, so it holds up to the cleaners and dressings you rely on during a detail. The polypropylene textured handle is designed not to mar fragile surfaces and is well balanced for comfortable, precise control as you work into tight spaces. Use it to gently sweep away buildup or to agitate cleaner on areas where stiffer brushes would risk scratching. Paired with your favorite interior cleaner and a microfiber towel, this detailing brush takes your detailing experience to the next level.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Cleaning > Car Wash Brushes",Maxshine,Maxshine,TRUE,Title,Default Title,,,,,,,,'704608,0,shopify,10,deny,manual,19.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/1ae6d4_780038631e8944ba9f22c6d243f52060_mv2_28d88ac8-a437-40bc-9f00-ff1896fdad3d.png?v=1781634136,1,MAXSHINE EVER SO SOFT (ESS) DETAILING BRUSH,FALSE,,,,,,,Maxshine,,,,,,,,,,,,,,,,,,,,,,,"Paint
Chrome
Plastic trim
Vents
Emblems",,,,Ultra-Soft Detailing Brush,,"Mobile Detailer
DIY Home Use",,,,g,,,active
maxshine-ever-so-soft-ess-detailing-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/1ae6d4_44db32917be14316af54e5c00eec4434_mv2_296da861-2a35-4cb9-8780-ac2705e621e2.jpg?v=1781634136,2,MAXSHINE EVER SO SOFT (ESS) DETAILING BRUSH - image 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maxshine-500gsm-16-x-16-soft-crazy-microfiber-towel,"MAXSHINE 500GSM 16"" X 16"" SOFT CRAZY MICROFIBER TOWEL","<p>RCP's Maxshine 500GSM 16"" x 16"" Soft Crazy Microfiber Towel is a versatile, everyday detailing essential perfect for buffing, wiping down surfaces, applying dressings, or removing product during nearly any stage of a detail. With a balanced 500g/m fabric weight and an 80% polyester, 20% polyamide microfiber blend, this 16 x 16 inch towel is soft enough to be gentle on paint, glass, and interior surfaces while still absorbing plenty of product and moisture. Its plush, lint-free weave helps you achieve a streak-free finish whether you're removing wax, buffing a spray sealant, or cleaning glass. Durable and machine-washable, it's ready to be used again and again across your detailing routine. Paired with your favorite spray sealant, quick detailer, or glass cleaner, this microfiber towel takes your detailing experience to the next level.</p>",RCP America,Home & Garden > Household Supplies > Household Cleaning Supplies > Shop Towels & General-Purpose Cleaning Cloths,Maxshine,Maxshine,TRUE,Title,Default Title,,,,,,,,10104040O,454,shopify,10,deny,manual,7.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/1ae6d4_2a0f09c9941740539b3fa35366ebbc79_mv2_f302f7f4-7899-42d2-b0ca-48ecdd7e25cd.jpg?v=1781634133,1,"MAXSHINE 500GSM 16"" X 16"" SOFT CRAZY MICROFIBER TOWEL",FALSE,,,,,,,Maxshine,,,,,,,,,,,,,,,,,,,,,,,"Paint
Chrome
Glass
Aluminum
Vinyl wraps",,,,Soft Microfiber Detailing Towel,,"Mobile Detailer
DIY Home Use",,,,g,,,active
maxshine-500gsm-16-x-16-soft-crazy-microfiber-towel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/1ae6d4_aaaa7990ae824b77acb77b2b7e917107_mv2_214dce3e-5665-4d7a-9898-bcd59feea5bb.jpg?v=1781634133,2,"MAXSHINE 500GSM 16"" X 16"" SOFT CRAZY MICROFIBER TOWEL - image 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
strawberry-scent-wafers,Strawberry 60 CT BAG,"<p>RCP's Strawberry Scent Wafers raise the bar when it comes to professional-grade fragrance solutions, making them a trusted choice for car washes, detail shops, dealerships, auto auctions, and rental car agencies wherever a clean, fresh atmosphere matters most. Versatile by design, each 60-count bag is perfect for use in vehicles, boats, RVs, homes, offices, and high-traffic workspaces. These pads go beyond simply covering odors, working to eliminate musty smells, smoke, and other unwanted odors right at the source while leaving behind a sweet, long-lasting strawberry fragrance. Simply place a wafer in the space you want to refresh and let it keep the environment smelling clean and inviting. Paired with the rest of RCP's air freshener lineup, these scent wafers take the finishing touch on your detail to the next level.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Vehicle Air Fresheners",Interior Air Fresheners,Interior Air Fresheners,TRUE,Title,Default Title,,,,,,,,AS106,0,shopify,10,deny,manual,33.79,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/11b072_ef1d3f20e5ec46baadb43948c6338815_mv2_4f47b0b0-5530-43ea-8441-9f104e9701d4.png?v=1781634130,1,STRAWBERRY SCENT WAFERS,FALSE,,,,,,,,,,,Scent Wafer,,,,Fruity,Medium,,,,,,,,,,,,,,,Strawberry,,,Strawberry Air Freshener Wafers,,"Retail Car Wash
Mobile Detailer
DIY Home Use",,,,g,,,active
strawberry-scent-wafers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/11b072_a6225f02d42043dbbce2b15a7468f65d_mv2.png?v=1781634130,2,STRAWBERRY SCENT WAFERS - image 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
radiance-graphene-kit,Radiance Graphene,"<p>RCP's Radiance Graphene is a premium clear nano-crystalline paint protection coating designed to shield your vehicle from the elements, making it ideal for protecting freshly corrected paint on a daily driver or show car. This advanced formula creates a tough, durable layer that defends against harsh weather, chemicals, and UV rays while repelling water, dirt, and road grime, delivering a 9H hardness rating with a 2-3 micron thick barrier that locks in protection. Once applied to clean, decontaminated paint, it leaves behind a deep, reflective, mirror-like gloss with real depth and clarity. The easy-to-use kit includes a 30ml bottle of Radiance Graphene Paint Protection, a microfiber towel, and a suede applicator, giving you everything you need for a professional-grade application. Paired with a thorough wash, clay decontamination, and polishing beforehand, this graphene coating takes your detailing experience to the next level.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Cleaning > Vehicle Waxes, Polishes & Protectants > Sealants",Radiance Ceramic,"Ceramic Kits, Radiance Ceramic",TRUE,Title,Default Title,,,,,,,,CLF500,0,shopify,10,deny,manual,91.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/11b072_438d3b62d35b4bb1a3bebc1843c6eeca_mv2.png?v=1781634132,1,RADIANCE GRAPHENE KIT,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Graphene Ceramic Coating Kit,,,,,,g,,,active
radiance-graphene-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/11b072_19f86d3bcbbf4f2f9bf2a33f0f3d0333_mv2.png?v=1781634132,2,RADIANCE GRAPHENE KIT - image 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
radiance-graphene-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/11b072_b85b5f06a5f7400e9c1d170b5489e883_mv2.png?v=1781634132,3,RADIANCE GRAPHENE KIT - image 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
radiance-graphene-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/11b072_f084c465eeea436db9879f263bb65c91_mv2.png?v=1781634132,4,RADIANCE GRAPHENE KIT - image 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
radiance-graphene-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/11b072_a6774f87c2384626a7493c5956ddf6f7_mv2.png?v=1781634132,5,RADIANCE GRAPHENE KIT - image 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maxshine-microfiber-wash-mitt,Maxshine Microfiber Wash Mitt,"<p>RCP's Maxshine Microfiber Wash Mitt is a versatile, do-it-all wash tool designed for multiple uses across your vehicle, making it ideal for washing the bodywork, wheels, wheel wells, tires, and grille during any maintenance wash. Measuring 28x20cm (11"" x 8"") in a clean white and black design, its chubby spun strands hold loads of soapy water for excellent lubrication and a gentle, scratch-reducing wash. The superior durability of this mitt allows it to hold up to rigorous, repeated use, making it a dependable choice for both home detailers and busy shops. Glide it across the surface to lift dirt and grime safely, then rinse and continue panel by panel. Paired with a quality car wash soap, a two-bucket wash setup with a grit guard, and an Ultra Plush Drying Towel, this wash mitt takes your detailing experience to the next level.</p>",RCP America,Home & Garden > Household Supplies > Household Cleaning Supplies > Shop Towels & General-Purpose Cleaning Cloths,Maxshine,Maxshine,TRUE,Title,Default Title,,,,,,,,1130004W,454,shopify,10,deny,manual,20.79,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/1ae6d4_9bde2a8383eb479797cd570621fc34b1_mv2_15db374b-affe-4519-b70d-aea06b6c33b9.jpg?v=1781634132,1,MAXSHINE MICROFIBER WASH MITT,FALSE,,,,,,,Maxshine,,,,,,,,,,,,,,,,,,,,,,,"Paint
Chrome
Glass
Aluminum
Vinyl wraps",,,,Microfiber Wash Mitt,,"Mobile Detailer
DIY Home Use",,,,g,,,active
maxshine-microfiber-wash-mitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/1ae6d4_d3c389358f4f4f6bb9cbce72b5af9039_mv2_73235fb9-f64f-4d50-9c01-8d06ba264711.jpg?v=1781634132,2,MAXSHINE MICROFIBER WASH MITT - image 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maxshine-microfiber-wash-mitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/1ae6d4_2841ed7df84b41b7af3be9ee2fd58cdc_mv2_c6801600-def1-431b-876c-8309020d3058.jpg?v=1781634132,3,MAXSHINE MICROFIBER WASH MITT - image 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sapphire-ice-scent-wafers,Sapphire ICE 60 CT BAG,"<p>RCP's Sapphire Ice Scent Wafers raise the bar when it comes to professional-grade fragrance solutions, making them a trusted choice for car washes, detail shops, dealerships, auto auctions, and rental car agencies wherever a clean, fresh atmosphere matters most. Versatile by design, each 60-count bag is perfect for use in vehicles, boats, RVs, homes, offices, and high-traffic workspaces. These pads go beyond simply covering odors, working to eliminate musty smells, smoke, and other unwanted odors right at the source while leaving behind a crisp, cool Sapphire Ice fragrance that lasts. Simply place a wafer in the space you want to refresh and let it keep the environment smelling clean and inviting. Paired with the rest of RCP's air freshener lineup, these scent wafers put the perfect finishing touch on every detail.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Vehicle Air Fresheners",Interior Air Fresheners,Interior Air Fresheners,TRUE,Title,Default Title,,,,,,,,AS126,0,shopify,10,deny,manual,33.79,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_eac943648e304b8ea7dca91366716a96_mv2_c27a8601-851a-43c5-8e6d-19fd75c4df91.png?v=1781634129,1,SAPPHIRE ICE SCENT WAFERS,FALSE,,,,,,,,,,,Scent Wafer,,,,Fresh/Clean,Medium,,,,,,,,,,,,,,,Sapphire Ice,,,Sapphire Ice Air Freshener Wafers,,"Retail Car Wash
Mobile Detailer
DIY Home Use",,,,g,,,active
sapphire-ice-scent-wafers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_9709dcd5d2354864809fdb67687bbafb_mv2_38560273-3152-4f79-9b42-b35d90df1e26.png?v=1781634129,2,SAPPHIRE ICE SCENT WAFERS - image 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quick-change-socket-1-4-male,"QUICK CHANGE SOCKET 1/4"" MALE","<p>RCP's Quick Change Socket 1/4"" Male is a handy connector that makes swapping hoses, spray guns, and accessories fast and effortless during any detailing or wash setup. Designed for use with quick-connect fittings, it lets you change tools in seconds without wrestling with threaded connections, keeping your workflow smooth and efficient. The 1/4"" male configuration pairs with matching female couplers to create a secure, leak-resistant connection that holds up to repeated use. Whether you're running a foam cannon, a rinse line, or a pressure setup, this socket keeps your equipment ready to switch on the fly. Paired with the matching quick change plugs and couplers in RCP's lineup, it helps build a streamlined system that takes your detailing experience to the next level.</p>",RCP America Partner Portal,Home & Garden > Lawn & Garden > Outdoor Power Equipment Accessories > Pressure Washer Accessories,,,FALSE,Title,Default Title,,,,,,,,D10002,0,,0,deny,manual,10.39,10.99,FALSE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/a9aa05a7-c800c3_84927d19e83049839dbd56e468e2f2e4_mv2.png?v=1771281472,1,"QUICK CHANGE SOCKET 1/4"" MALE image 0",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quick-Change Coupler Socket,,,,,,lb,,,draft
quick-change-plug-3-8-female,"QUICK CHANGE PLUG 3/8"" FEMALE","<p>RCP's Quick Change Plug 3/8"" Female is a convenient connector built to make swapping hoses, spray guns, and accessories quick and effortless in any detailing or wash setup. Designed for use with quick-connect fittings, it lets you change tools in seconds rather than fighting with threaded connections, keeping your process efficient and your hands free. The 3/8"" female configuration pairs with matching male sockets to form a secure, leak-resistant connection that stands up to frequent use. Whether you're managing rinse lines, foam equipment, or a pressure washer setup, this plug keeps your gear ready to connect and disconnect on demand. Paired with the matching quick change sockets and plugs in RCP's lineup, it helps build a streamlined system that takes your detailing experience to the next level.</p>",RCP America Partner Portal,Home & Garden > Lawn & Garden > Outdoor Power Equipment Accessories > Pressure Washer Accessories,,,FALSE,Title,Default Title,,,,,,,,D10008,0,,0,deny,manual,10.39,10.99,FALSE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/340e0631-c800c3_9b1b2cf368ae4c839bb68d42eaa4faee_mv2.png?v=1771281473,1,"QUICK CHANGE PLUG 3/8"" FEMALE image 0",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quick-Change Coupler Plug,,,,,,lb,,,draft
uro-tec-dark-blue-heavy-polishing-6,"5""- Uro-tec Blueberry Heavy Polish Foam PAD","<p>RCP's 5"" Uro-tec Blueberry Heavy Polish Foam Pad is built for serious correction work, making it the go-to choice for cutting through swirls, scratches, and oxidation during a paint correction job. With a 5"" foam diameter and a 1"" pad thickness, it's balanced specifically for 5"" backing plates to deliver smooth, controlled performance on your dual action or rotary polisher. Use it with a heavy cutting compound as an early stage in your correction process to level defects before stepping down to lighter polishing pads for refinement. Its durable foam construction holds its shape and handles the heat generated during aggressive polishing, keeping your results consistent across panels. Paired with the right backing plate, a quality compound, and a follow-up finishing pad, this heavy polish pad takes your paint correction to the next level.</p>",RCP America,Hardware > Tool Accessories > Sanding Accessories > Sandpaper & Sanding Sponges > Polishing Pads,,,TRUE,Title,Default Title,,,,,,,,556BN,0,shopify,10,deny,manual,24.69,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_7cba86f17dd141dcae0e8f2e126b9c72_mv2_f4c9b45f-e932-493f-b56e-1937b8a64276.png?v=1781634117,1,"URO-TEC DARK BLUE HEAVY POLISHING 6""",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Heavy Polishing Foam Pad,,,,,,g,,,active
uro-tec-dark-blue-heavy-polishing-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/c800c3_8c80121391d245a9b5484c134bdaa961_mv2.png?v=1781634117,2,"URO-TEC DARK BLUE HEAVY POLISHING 6"" - image 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quick-change-socket-1-4-female,"QUICK CHANGE SOCKET 1/4"" FEMALE","<p>RCP's Quick Change Socket 1/4"" Female is a practical connector that makes swapping hoses, spray guns, and accessories fast and effortless during any detailing or wash setup. Designed for use with quick-connect fittings, it lets you change tools in seconds without struggling with threaded connections, keeping your workflow smooth and your hands free. The 1/4"" female configuration pairs with matching male plugs to create a secure, leak-resistant connection that holds up to repeated use. Whether you're running a foam cannon, a rinse line, or a pressure setup, this socket keeps your equipment ready to switch on the fly. Paired with the matching quick change plugs and couplers in RCP's lineup, it helps build a streamlined system that takes your detailing experience to the next level.</p>",RCP America Partner Portal,Home & Garden > Lawn & Garden > Outdoor Power Equipment Accessories > Pressure Washer Accessories,,,FALSE,Title,Default Title,,,,,,,,D10001,0,,0,deny,manual,10.39,10.99,FALSE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/99b3ccab-c800c3_4716d66658c945138ca4ea5d786312dc_mv2.png?v=1771281472,1,"QUICK CHANGE SOCKET 1/4"" FEMALE image 0",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quick-Change Coupler Socket,,,,,,lb,,,draft
quick-change-plug-3-8-male,"QUICK CHANGE PLUG 3/8"" MALE","<p>RCP's Quick Change Plug 3/8"" Male is a convenient connector built to make swapping hoses, spray guns, and accessories quick and effortless in any detailing or wash setup. Designed for use with quick-connect fittings, it lets you change tools in seconds rather than wrestling with threaded connections, keeping your process efficient and your equipment ready to go. The 3/8"" male configuration pairs with matching female couplers to form a secure, leak-resistant connection that stands up to frequent use. Whether you're managing rinse lines, foam equipment, or a pressure washer setup, this plug keeps your gear ready to connect and disconnect on demand. Paired with the matching quick change sockets and plugs in RCP's lineup, it helps build a streamlined system that takes your detailing experience to the next level.</p>",RCP America Partner Portal,Home & Garden > Lawn & Garden > Outdoor Power Equipment Accessories > Pressure Washer Accessories,,,FALSE,Title,Default Title,,,,,,,,D10009,0,,0,deny,manual,10.39,10.99,FALSE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/ee1c2fd9-c800c3_5e0fc0dff1744131884daab5240c3c37_mv2.png?v=1771281472,1,"QUICK CHANGE PLUG 3/8"" MALE image 0",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quick-Change Coupler Plug,,,,,,lb,,,draft
quick-change-plug-1-4-male,"QUICK CHANGE PLUG 1/4"" MALE","<p>RCP's Quick Change Plug 1/4"" Male is a handy connector designed to make swapping hoses, spray guns, and accessories fast and effortless during any detailing or wash setup. Built for use with quick-connect fittings, it lets you change tools in seconds without fighting threaded connections, keeping your workflow smooth and efficient. The 1/4"" male configuration pairs with matching female sockets to create a secure, leak-resistant connection that holds up to repeated use. Whether you're running a foam cannon, a rinse line, or a pressure setup, this plug keeps your equipment ready to switch on the fly. Paired with the matching quick change sockets and couplers in RCP's lineup, it helps build a streamlined system that takes your detailing experience to the next level.</p>",RCP America Partner Portal,Home & Garden > Lawn & Garden > Outdoor Power Equipment Accessories > Pressure Washer Accessories,,,FALSE,Title,Default Title,,,,,,,,D10007,0,,0,deny,manual,10.39,10.99,FALSE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/53649505-c800c3_44dd2418f4d14e9688c8bad9ccf2b54a_mv2.png?v=1771281472,1,"QUICK CHANGE PLUG 1/4"" MALE image 0",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quick-Change Coupler Plug,,,,,,lb,,,draft
quick-change-plug-1-4-female,"QUICK CHANGE PLUG 1/4"" FEMALE","<p>RCP's Quick Change Plug 1/4"" Female is a practical connector built to make swapping hoses, spray guns, and accessories quick and effortless in any detailing or wash setup. Designed for use with quick-connect fittings, it lets you change tools in seconds rather than struggling with threaded connections, keeping your process efficient and your hands free. The 1/4"" female configuration pairs with matching male sockets to form a secure, leak-resistant connection that stands up to frequent use. Whether you're managing rinse lines, foam equipment, or a pressure washer setup, this plug keeps your gear ready to connect and disconnect on demand. Paired with the matching quick change sockets and plugs in RCP's lineup, it helps build a streamlined system that takes your detailing experience to the next level.</p>",RCP America Partner Portal,Home & Garden > Lawn & Garden > Outdoor Power Equipment Accessories > Pressure Washer Accessories,,,FALSE,Title,Default Title,,,,,,,,D10006,0,,0,deny,manual,10.39,10.99,FALSE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/dce419d7-c800c3_d081f9c9399c4dd2bb7ed89694d0a51f_mv2.png?v=1771281474,1,"QUICK CHANGE PLUG 1/4"" FEMALE image 0",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quick-Change Coupler Plug,,,,,,lb,,,draft
strawberry-concentrate,Strawberry,"<p>RCP's Strawberry Concentrate is a premium choice in our Auto Scent Concentrates line, formulated to deliver a sweet, refreshing fragrance that has revolutionized vehicle and space scenting. Ideal for car washes, detail shops, dealerships, auto auctions, and rental car agencies, this versatile concentrate is also perfect for cars, boats, RVs, homes, offices, and high-volume facilities. Engineered to neutralize unwanted odors effectively rather than simply masking them, it leaves behind a clean, inviting atmosphere wherever it's applied. Because it's a concentrate, a little goes a long way, giving you cost-effective, professional-grade results that have backed RCP America's reputation in the detailing industry since 1989. Paired with the rest of RCP's air freshener lineup, this concentrate puts the perfect finishing touch on every detail.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Vehicle Air Fresheners",Liquid Concentrate,"Air Freshener Concentrates, Liquid Concentrate",TRUE,Title,Default Title,,,,,,,,424-8,0,shopify,10,deny,manual,33.79,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0970/7215/2886/files/11b072_20b4613c4f0646d88f1b0661b5cd5fae_mv2_b199bb55-b73e-492f-9cf4-45b0ec59e687.png?v=1781634116,1,STRAWBERRY CONCENTRATE,FALSE,,,,,,,,,Concentrate,,Liquid Concentrate,1 oz per gallon of water for standard use,,,Fruity,Strong,,,,,,,,,,,,,,,Strawberry,,,Concentrated Air Freshener Liquid,,"Retail Car Wash
Mobile Detailer
DIY Home Use",,,,g,,,active
